,Unnamed: 0,img_pair,question,img1,img2,answer,survey,observer,is_redundant,img1_fname,img2_fname,answer_fname,network,dataset
6901,6901,s49-q1326-im393-im399-impicker,1326,393,399,393,49,2,True,000348-unet-drive.png,000348-iternet_uni-drive.png,000348-unet-drive.png,unet,drive
6902,6902,s49-q1341-im435-im504-impicker,1341,435,504,435,49,2,False,000348-eswanet-drive.png,000348-vgan-drive.png,000348-eswanet-drive.png,eswanet,drive
6903,6903,s49-q1323-im399-im504-impicker,1323,399,504,504,49,2,False,000348-iternet_uni-drive.png,000348-vgan-drive.png,000348-vgan-drive.png,vgan,drive
6904,6904,s49-q1305-im393-im442-impicker,1305,393,442,393,49,2,False,000348-unet-drive.png,000348-vesselunet-drive.png,000348-unet-drive.png,unet,drive
6905,6905,s49-q1315-im393-im430-impicker,1315,393,430,393,49,2,False,000348-unet-drive.png,000348-laddernet-drive.png,000348-unet-drive.png,unet,drive
6906,6906,s49-q1325-im430-im523-impicker,1325,430,523,523,49,2,False,000348-laddernet-drive.png,000348-saunet-drive.png,000348-saunet-drive.png,saunet,drive
6907,6907,s49-q1336-im442-im523-impicker,1336,442,523,523,49,2,False,000348-vesselunet-drive.png,000348-saunet-drive.png,000348-saunet-drive.png,saunet,drive
6908,6908,s49-q1312-im430-im504-impicker,1312,430,504,504,49,2,False,000348-laddernet-drive.png,000348-vgan-drive.png,000348-vgan-drive.png,vgan,drive
6909,6909,s49-q1304-im430-im435-impicker,1304,430,435,435,49,2,False,000348-laddernet-drive.png,000348-eswanet-drive.png,000348-eswanet-drive.png,eswanet,drive
6910,6910,s49-q1316-im399-im523-impicker,1316,399,523,523,49,2,False,000348-iternet_uni-drive.png,000348-saunet-drive.png,000348-saunet-drive.png,saunet,drive
6911,6911,s49-q1320-im399-im523-impicker,1320,399,523,523,49,2,True,000348-iternet_uni-drive.png,000348-saunet-drive.png,000348-saunet-drive.png,saunet,drive
6912,6912,s49-q1313-im494-im523-impicker,1313,494,523,523,49,2,False,000348-iternet-drive.png,000348-saunet-drive.png,000348-saunet-drive.png,saunet,drive
6913,6913,s49-q1318-im442-im494-impicker,1318,442,494,494,49,2,True,000348-vesselunet-drive.png,000348-iternet-drive.png,000348-iternet-drive.png,iternet,drive
6914,6914,s49-q1308-im442-im523-impicker,1308,442,523,523,49,2,True,000348-vesselunet-drive.png,000348-saunet-drive.png,000348-saunet-drive.png,saunet,drive
6915,6915,s49-q1334-im442-im504-impicker,1334,442,504,504,49,2,True,000348-vesselunet-drive.png,000348-vgan-drive.png,000348-vgan-drive.png,vgan,drive
6916,6916,s49-q1330-im393-im504-impicker,1330,393,504,393,49,2,True,000348-unet-drive.png,000348-vgan-drive.png,000348-unet-drive.png,unet,drive
6917,6917,s49-q1322-im393-im494-impicker,1322,393,494,393,49,2,False,000348-unet-drive.png,000348-iternet-drive.png,000348-unet-drive.png,unet,drive
6918,6918,s49-q1331-im430-im494-impicker,1331,430,494,494,49,2,False,000348-laddernet-drive.png,000348-iternet-drive.png,000348-iternet-drive.png,iternet,drive
6919,6919,s49-q1340-im399-im430-impicker,1340,399,430,430,49,2,False,000348-iternet_uni-drive.png,000348-laddernet-drive.png,000348-laddernet-drive.png,laddernet,drive
6920,6920,s49-q1310-im399-im494-impicker,1310,399,494,494,49,2,False,000348-iternet_uni-drive.png,000348-iternet-drive.png,000348-iternet-drive.png,iternet,drive
6921,6921,s49-q1307-im399-im435-impicker,1307,399,435,435,49,2,False,000348-iternet_uni-drive.png,000348-eswanet-drive.png,000348-eswanet-drive.png,eswanet,drive
6922,6922,s49-q1329-im494-im504-impicker,1329,494,504,504,49,2,False,000348-iternet-drive.png,000348-vgan-drive.png,000348-vgan-drive.png,vgan,drive
6923,6923,s49-q1327-im399-im494-impicker,1327,399,494,494,49,2,True,000348-iternet_uni-drive.png,000348-iternet-drive.png,000348-iternet-drive.png,iternet,drive
6924,6924,s49-q1324-im393-im430-impicker,1324,393,430,393,49,2,True,000348-unet-drive.png,000348-laddernet-drive.png,000348-unet-drive.png,unet,drive
6925,6925,s49-q1335-im435-im523-impicker,1335,435,523,523,49,2,True,000348-eswanet-drive.png,000348-saunet-drive.png,000348-saunet-drive.png,saunet,drive
6926,6926,s49-q1303-im393-im494-impicker,1303,393,494,393,49,2,True,000348-unet-drive.png,000348-iternet-drive.png,000348-unet-drive.png,unet,drive
6927,6927,s49-q1344-im430-im504-impicker,1344,430,504,504,49,2,True,000348-laddernet-drive.png,000348-vgan-drive.png,000348-vgan-drive.png,vgan,drive
6928,6928,s49-q1317-im435-im504-impicker,1317,435,504,504,49,2,True,000348-eswanet-drive.png,000348-vgan-drive.png,000348-vgan-drive.png,vgan,drive
6929,6929,s49-q1311-im504-im523-impicker,1311,504,523,523,49,2,True,000348-vgan-drive.png,000348-saunet-drive.png,000348-saunet-drive.png,saunet,drive
6930,6930,s26-q365-im84-im225-impicker,365,84,225,225,26,4,False,000007-vgan-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6931,6931,s26-q356-im84-im85-impicker,356,84,85,85,26,4,False,000007-vgan-chase.png,000007-vesselunet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
6932,6932,s26-q363-im48-im163-impicker,363,48,163,163,26,4,False,000007-saunet-chase.png,000007-unet-chase.png,000007-unet-chase.png,unet,chase
6933,6933,s26-q364-im102-im135-impicker,364,102,135,135,26,4,False,000007-eswanet-chase.png,000007-iternet_uni-chase.png,000007-iternet_uni-chase.png,iternet_uni,chase
6934,6934,s26-q347-im48-im224-impicker,347,48,224,224,26,4,False,000007-saunet-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6935,6935,s26-q349-im135-im224-impicker,349,135,224,224,26,4,False,000007-iternet_uni-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6936,6936,s26-q343-im102-im225-impicker,343,102,225,225,26,4,False,000007-eswanet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6937,6937,s26-q368-im102-im163-impicker,368,102,163,163,26,4,False,000007-eswanet-chase.png,000007-unet-chase.png,000007-unet-chase.png,unet,chase
6938,6938,s26-q371-im224-im225-impicker,371,224,225,225,26,4,False,000007-iternet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6939,6939,s26-q350-im84-im163-impicker,350,84,163,163,26,4,False,000007-vgan-chase.png,000007-unet-chase.png,000007-unet-chase.png,unet,chase
6940,6940,s26-q362-im48-im102-impicker,362,48,102,102,26,4,False,000007-saunet-chase.png,000007-eswanet-chase.png,000007-eswanet-chase.png,eswanet,chase
6941,6941,s26-q376-im85-im225-impicker,376,85,225,225,26,4,False,000007-vesselunet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6942,6942,s26-q374-im85-im135-impicker,374,85,135,135,26,4,False,000007-vesselunet-chase.png,000007-iternet_uni-chase.png,000007-iternet_uni-chase.png,iternet_uni,chase
6943,6943,s26-q355-im85-im224-impicker,355,85,224,224,26,4,False,000007-vesselunet-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6944,6944,s26-q359-im48-im135-impicker,359,48,135,135,26,4,False,000007-saunet-chase.png,000007-iternet_uni-chase.png,000007-iternet_uni-chase.png,iternet_uni,chase
6945,6945,s26-q369-im48-im224-impicker,369,48,224,224,26,4,True,000007-saunet-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6946,6946,s26-q342-im163-im225-impicker,342,163,225,225,26,4,False,000007-unet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6947,6947,s26-q337-im163-im225-impicker,337,163,225,225,26,4,True,000007-unet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6948,6948,s26-q358-im84-im224-impicker,358,84,224,224,26,4,False,000007-vgan-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6949,6949,s26-q377-im84-im224-impicker,377,84,224,224,26,4,True,000007-vgan-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6950,6950,s26-q378-im135-im225-impicker,378,135,225,225,26,4,False,000007-iternet_uni-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6951,6951,s26-q361-im84-im102-impicker,361,84,102,102,26,4,False,000007-vgan-chase.png,000007-eswanet-chase.png,000007-eswanet-chase.png,eswanet,chase
6952,6952,s26-q360-im163-im224-impicker,360,163,224,224,26,4,False,000007-unet-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6953,6953,s26-q375-im84-im135-impicker,375,84,135,135,26,4,False,000007-vgan-chase.png,000007-iternet_uni-chase.png,000007-iternet_uni-chase.png,iternet_uni,chase
6954,6954,s26-q344-im48-im84-impicker,344,48,84,84,26,4,False,000007-saunet-chase.png,000007-vgan-chase.png,000007-vgan-chase.png,vgan,chase
6955,6955,s26-q354-im48-im225-impicker,354,48,225,225,26,4,False,000007-saunet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6956,6956,s26-q370-im48-im225-impicker,370,48,225,225,26,4,True,000007-saunet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6957,6957,s26-q367-im163-im224-impicker,367,163,224,224,26,4,True,000007-unet-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6958,6958,s26-q338-im48-im85-impicker,338,48,85,85,26,4,False,000007-saunet-chase.png,000007-vesselunet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
6959,6959,s26-q348-im85-im225-impicker,348,85,225,225,26,4,True,000007-vesselunet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6960,6960,s26-q366-im135-im163-impicker,366,135,163,163,26,4,False,000007-iternet_uni-chase.png,000007-unet-chase.png,000007-unet-chase.png,unet,chase
6961,6961,s26-q357-im102-im225-impicker,357,102,225,225,26,4,True,000007-eswanet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6962,6962,s26-q346-im48-im84-impicker,346,48,84,84,26,4,True,000007-saunet-chase.png,000007-vgan-chase.png,000007-vgan-chase.png,vgan,chase
6963,6963,s26-q341-im85-im163-impicker,341,85,163,163,26,4,False,000007-vesselunet-chase.png,000007-unet-chase.png,000007-unet-chase.png,unet,chase
6964,6964,s26-q339-im84-im85-impicker,339,84,85,85,26,4,True,000007-vgan-chase.png,000007-vesselunet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
6965,6965,s26-q353-im102-im224-impicker,353,102,224,224,26,4,False,000007-eswanet-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6966,6966,s26-q352-im85-im102-impicker,352,85,102,102,26,4,False,000007-vesselunet-chase.png,000007-eswanet-chase.png,000007-eswanet-chase.png,eswanet,chase
6967,6967,s26-q345-im85-im135-impicker,345,85,135,135,26,4,True,000007-vesselunet-chase.png,000007-iternet_uni-chase.png,000007-iternet_uni-chase.png,iternet_uni,chase
6968,6968,s26-q340-im84-im135-impicker,340,84,135,135,26,4,True,000007-vgan-chase.png,000007-iternet_uni-chase.png,000007-iternet_uni-chase.png,iternet_uni,chase
6969,6969,s26-q372-im48-im102-impicker,372,48,102,102,26,4,True,000007-saunet-chase.png,000007-eswanet-chase.png,000007-eswanet-chase.png,eswanet,chase
6970,6970,s26-q351-im85-im224-impicker,351,85,224,224,26,4,True,000007-vesselunet-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6971,6971,s26-q373-im85-im163-impicker,373,85,163,163,26,4,True,000007-vesselunet-chase.png,000007-unet-chase.png,000007-unet-chase.png,unet,chase
6972,6972,s26-q365-im84-im225-impicker,365,84,225,84,26,6,False,000007-vgan-chase.png,000007-laddernet-chase.png,000007-vgan-chase.png,vgan,chase
6973,6973,s26-q356-im84-im85-impicker,356,84,85,84,26,6,False,000007-vgan-chase.png,000007-vesselunet-chase.png,000007-vgan-chase.png,vgan,chase
6974,6974,s26-q363-im48-im163-impicker,363,48,163,48,26,6,False,000007-saunet-chase.png,000007-unet-chase.png,000007-saunet-chase.png,saunet,chase
6975,6975,s26-q364-im102-im135-impicker,364,102,135,102,26,6,False,000007-eswanet-chase.png,000007-iternet_uni-chase.png,000007-eswanet-chase.png,eswanet,chase
6976,6976,s26-q347-im48-im224-impicker,347,48,224,48,26,6,False,000007-saunet-chase.png,000007-iternet-chase.png,000007-saunet-chase.png,saunet,chase
6977,6977,s26-q349-im135-im224-impicker,349,135,224,224,26,6,False,000007-iternet_uni-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
6978,6978,s26-q343-im102-im225-impicker,343,102,225,102,26,6,False,000007-eswanet-chase.png,000007-laddernet-chase.png,000007-eswanet-chase.png,eswanet,chase
6979,6979,s26-q368-im102-im163-impicker,368,102,163,102,26,6,False,000007-eswanet-chase.png,000007-unet-chase.png,000007-eswanet-chase.png,eswanet,chase
6980,6980,s26-q371-im224-im225-impicker,371,224,225,225,26,6,False,000007-iternet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6981,6981,s26-q350-im84-im163-impicker,350,84,163,163,26,6,False,000007-vgan-chase.png,000007-unet-chase.png,000007-unet-chase.png,unet,chase
6982,6982,s26-q362-im48-im102-impicker,362,48,102,48,26,6,False,000007-saunet-chase.png,000007-eswanet-chase.png,000007-saunet-chase.png,saunet,chase
6983,6983,s26-q376-im85-im225-impicker,376,85,225,85,26,6,False,000007-vesselunet-chase.png,000007-laddernet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
6984,6984,s26-q374-im85-im135-impicker,374,85,135,85,26,6,False,000007-vesselunet-chase.png,000007-iternet_uni-chase.png,000007-vesselunet-chase.png,vesselunet,chase
6985,6985,s26-q355-im85-im224-impicker,355,85,224,85,26,6,False,000007-vesselunet-chase.png,000007-iternet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
6986,6986,s26-q359-im48-im135-impicker,359,48,135,48,26,6,False,000007-saunet-chase.png,000007-iternet_uni-chase.png,000007-saunet-chase.png,saunet,chase
6987,6987,s26-q369-im48-im224-impicker,369,48,224,48,26,6,True,000007-saunet-chase.png,000007-iternet-chase.png,000007-saunet-chase.png,saunet,chase
6988,6988,s26-q342-im163-im225-impicker,342,163,225,163,26,6,False,000007-unet-chase.png,000007-laddernet-chase.png,000007-unet-chase.png,unet,chase
6989,6989,s26-q337-im163-im225-impicker,337,163,225,163,26,6,True,000007-unet-chase.png,000007-laddernet-chase.png,000007-unet-chase.png,unet,chase
6990,6990,s26-q358-im84-im224-impicker,358,84,224,84,26,6,False,000007-vgan-chase.png,000007-iternet-chase.png,000007-vgan-chase.png,vgan,chase
6991,6991,s26-q377-im84-im224-impicker,377,84,224,84,26,6,True,000007-vgan-chase.png,000007-iternet-chase.png,000007-vgan-chase.png,vgan,chase
6992,6992,s26-q378-im135-im225-impicker,378,135,225,225,26,6,False,000007-iternet_uni-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
6993,6993,s26-q361-im84-im102-impicker,361,84,102,84,26,6,False,000007-vgan-chase.png,000007-eswanet-chase.png,000007-vgan-chase.png,vgan,chase
6994,6994,s26-q360-im163-im224-impicker,360,163,224,163,26,6,False,000007-unet-chase.png,000007-iternet-chase.png,000007-unet-chase.png,unet,chase
6995,6995,s26-q375-im84-im135-impicker,375,84,135,84,26,6,False,000007-vgan-chase.png,000007-iternet_uni-chase.png,000007-vgan-chase.png,vgan,chase
6996,6996,s26-q344-im48-im84-impicker,344,48,84,48,26,6,False,000007-saunet-chase.png,000007-vgan-chase.png,000007-saunet-chase.png,saunet,chase
6997,6997,s26-q354-im48-im225-impicker,354,48,225,48,26,6,False,000007-saunet-chase.png,000007-laddernet-chase.png,000007-saunet-chase.png,saunet,chase
6998,6998,s26-q370-im48-im225-impicker,370,48,225,48,26,6,True,000007-saunet-chase.png,000007-laddernet-chase.png,000007-saunet-chase.png,saunet,chase
6999,6999,s26-q367-im163-im224-impicker,367,163,224,163,26,6,True,000007-unet-chase.png,000007-iternet-chase.png,000007-unet-chase.png,unet,chase
7000,7000,s26-q338-im48-im85-impicker,338,48,85,48,26,6,False,000007-saunet-chase.png,000007-vesselunet-chase.png,000007-saunet-chase.png,saunet,chase
7001,7001,s26-q348-im85-im225-impicker,348,85,225,85,26,6,True,000007-vesselunet-chase.png,000007-laddernet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
7002,7002,s26-q366-im135-im163-impicker,366,135,163,163,26,6,False,000007-iternet_uni-chase.png,000007-unet-chase.png,000007-unet-chase.png,unet,chase
7003,7003,s26-q357-im102-im225-impicker,357,102,225,102,26,6,True,000007-eswanet-chase.png,000007-laddernet-chase.png,000007-eswanet-chase.png,eswanet,chase
7004,7004,s26-q346-im48-im84-impicker,346,48,84,48,26,6,True,000007-saunet-chase.png,000007-vgan-chase.png,000007-saunet-chase.png,saunet,chase
7005,7005,s26-q341-im85-im163-impicker,341,85,163,85,26,6,False,000007-vesselunet-chase.png,000007-unet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
7006,7006,s26-q339-im84-im85-impicker,339,84,85,84,26,6,True,000007-vgan-chase.png,000007-vesselunet-chase.png,000007-vgan-chase.png,vgan,chase
7007,7007,s26-q353-im102-im224-impicker,353,102,224,102,26,6,False,000007-eswanet-chase.png,000007-iternet-chase.png,000007-eswanet-chase.png,eswanet,chase
7008,7008,s26-q352-im85-im102-impicker,352,85,102,85,26,6,False,000007-vesselunet-chase.png,000007-eswanet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
7009,7009,s26-q345-im85-im135-impicker,345,85,135,85,26,6,True,000007-vesselunet-chase.png,000007-iternet_uni-chase.png,000007-vesselunet-chase.png,vesselunet,chase
7010,7010,s26-q340-im84-im135-impicker,340,84,135,84,26,6,True,000007-vgan-chase.png,000007-iternet_uni-chase.png,000007-vgan-chase.png,vgan,chase
7011,7011,s26-q372-im48-im102-impicker,372,48,102,48,26,6,True,000007-saunet-chase.png,000007-eswanet-chase.png,000007-saunet-chase.png,saunet,chase
7012,7012,s26-q351-im85-im224-impicker,351,85,224,85,26,6,True,000007-vesselunet-chase.png,000007-iternet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
7013,7013,s26-q373-im85-im163-impicker,373,85,163,85,26,6,True,000007-vesselunet-chase.png,000007-unet-chase.png,000007-vesselunet-chase.png,vesselunet,chase
7014,7014,s26-q365-im84-im225-impicker,365,84,225,84,26,1,False,000007-vgan-chase.png,000007-laddernet-chase.png,000007-vgan-chase.png,vgan,chase
7015,7015,s26-q356-im84-im85-impicker,356,84,85,84,26,1,False,000007-vgan-chase.png,000007-vesselunet-chase.png,000007-vgan-chase.png,vgan,chase
7016,7016,s26-q363-im48-im163-impicker,363,48,163,48,26,1,False,000007-saunet-chase.png,000007-unet-chase.png,000007-saunet-chase.png,saunet,chase
7017,7017,s26-q364-im102-im135-impicker,364,102,135,102,26,1,False,000007-eswanet-chase.png,000007-iternet_uni-chase.png,000007-eswanet-chase.png,eswanet,chase
7018,7018,s26-q347-im48-im224-impicker,347,48,224,48,26,1,False,000007-saunet-chase.png,000007-iternet-chase.png,000007-saunet-chase.png,saunet,chase
7019,7019,s26-q349-im135-im224-impicker,349,135,224,224,26,1,False,000007-iternet_uni-chase.png,000007-iternet-chase.png,000007-iternet-chase.png,iternet,chase
7020,7020,s26-q343-im102-im225-impicker,343,102,225,225,26,1,False,000007-eswanet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
7021,7021,s26-q368-im102-im163-impicker,368,102,163,163,26,1,False,000007-eswanet-chase.png,000007-unet-chase.png,000007-unet-chase.png,unet,chase
7022,7022,s26-q371-im224-im225-impicker,371,224,225,225,26,1,False,000007-iternet-chase.png,000007-laddernet-chase.png,000007-laddernet-chase.png,laddernet,chase
