,img_pair,question,img1,img2,answer,survey,observer,is_redundant,img1_fname,img2_fname,answer_fname,network,dataset
883,s18-q12-im35-im156-impicker,12,35,156,35,18,6,False,000762-saunet-chase.png,000762-eswanet-chase.png,000762-saunet-chase.png,saunet,chase
884,s18-q42-im62-im88-impicker,42,62,88,62,18,6,False,000762-iternet-chase.png,000762-iternet_uni-chase.png,000762-iternet-chase.png,iternet,chase
885,s18-q1-im82-im214-impicker,1,82,214,82,18,6,False,000762-unet-chase.png,000762-laddernet-chase.png,000762-unet-chase.png,unet,chase
886,s18-q3-im82-im120-impicker,3,82,120,120,18,6,False,000762-unet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
887,s18-q28-im62-im177-impicker,28,62,177,177,18,6,False,000762-iternet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
888,s18-q34-im82-im177-impicker,34,82,177,82,18,6,False,000762-unet-chase.png,000762-vgan-chase.png,000762-unet-chase.png,unet,chase
889,s18-q16-im35-im156-impicker,16,35,156,156,18,6,True,000762-saunet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
890,s18-q25-im88-im177-impicker,25,88,177,177,18,6,False,000762-iternet_uni-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
891,s18-q30-im88-im156-impicker,30,88,156,156,18,6,False,000762-iternet_uni-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
892,s18-q6-im82-im120-impicker,6,82,120,120,18,6,True,000762-unet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
893,s18-q39-im35-im120-impicker,39,35,120,120,18,6,False,000762-saunet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
894,s18-q40-im62-im120-impicker,40,62,120,120,18,6,False,000762-iternet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
895,s18-q19-im120-im156-impicker,19,120,156,156,18,6,False,000762-vesselunet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
896,s18-q20-im82-im88-impicker,20,82,88,82,18,6,False,000762-unet-chase.png,000762-iternet_uni-chase.png,000762-unet-chase.png,unet,chase
897,s18-q17-im35-im62-impicker,17,35,62,35,18,6,True,000762-saunet-chase.png,000762-iternet-chase.png,000762-saunet-chase.png,saunet,chase
898,s18-q8-im35-im88-impicker,8,35,88,35,18,6,False,000762-saunet-chase.png,000762-iternet_uni-chase.png,000762-saunet-chase.png,saunet,chase
899,s18-q18-im35-im82-impicker,18,35,82,35,18,6,False,000762-saunet-chase.png,000762-unet-chase.png,000762-saunet-chase.png,saunet,chase
900,s18-q29-im120-im214-impicker,29,120,214,214,18,6,False,000762-vesselunet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
901,s18-q5-im120-im177-impicker,5,120,177,120,18,6,False,000762-vesselunet-chase.png,000762-vgan-chase.png,000762-vesselunet-chase.png,vesselunet,chase
902,s18-q14-im62-im156-impicker,14,62,156,156,18,6,False,000762-iternet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
903,s18-q2-im82-im156-impicker,2,82,156,156,18,6,False,000762-unet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
904,s18-q21-im156-im177-impicker,21,156,177,156,18,6,False,000762-eswanet-chase.png,000762-vgan-chase.png,000762-eswanet-chase.png,eswanet,chase
905,s18-q31-im35-im177-impicker,31,35,177,35,18,6,False,000762-saunet-chase.png,000762-vgan-chase.png,000762-saunet-chase.png,saunet,chase
906,s18-q32-im82-im156-impicker,32,82,156,156,18,6,True,000762-unet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
907,s18-q13-im177-im214-impicker,13,177,214,214,18,6,False,000762-vgan-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
908,s18-q15-im62-im214-impicker,15,62,214,214,18,6,False,000762-iternet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
909,s18-q33-im62-im120-impicker,33,62,120,120,18,6,True,000762-iternet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
910,s18-q41-im62-im156-impicker,41,62,156,156,18,6,True,000762-iternet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
911,s18-q27-im177-im214-impicker,27,177,214,214,18,6,True,000762-vgan-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
912,s18-q36-im88-im120-impicker,36,88,120,120,18,6,False,000762-iternet_uni-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
913,s18-q9-im62-im177-impicker,9,62,177,177,18,6,True,000762-iternet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
914,s18-q4-im120-im156-impicker,4,120,156,156,18,6,True,000762-vesselunet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
915,s18-q11-im62-im88-impicker,11,62,88,62,18,6,True,000762-iternet-chase.png,000762-iternet_uni-chase.png,000762-iternet-chase.png,iternet,chase
916,s18-q22-im35-im120-impicker,22,35,120,120,18,6,True,000762-saunet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
917,s18-q7-im120-im177-impicker,7,120,177,177,18,6,True,000762-vesselunet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
918,s18-q37-im62-im82-impicker,37,62,82,82,18,6,False,000762-iternet-chase.png,000762-unet-chase.png,000762-unet-chase.png,unet,chase
919,s18-q35-im88-im214-impicker,35,88,214,214,18,6,False,000762-iternet_uni-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
920,s18-q26-im82-im88-impicker,26,82,88,82,18,6,True,000762-unet-chase.png,000762-iternet_uni-chase.png,000762-unet-chase.png,unet,chase
921,s18-q23-im82-im214-impicker,23,82,214,214,18,6,True,000762-unet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
922,s18-q38-im35-im214-impicker,38,35,214,214,18,6,False,000762-saunet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
923,s18-q24-im156-im214-impicker,24,156,214,214,18,6,False,000762-eswanet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
924,s18-q10-im35-im62-impicker,10,35,62,35,18,2,False,000762-saunet-chase.png,000762-iternet-chase.png,000762-saunet-chase.png,saunet,chase
925,s18-q12-im35-im156-impicker,12,35,156,35,18,2,False,000762-saunet-chase.png,000762-eswanet-chase.png,000762-saunet-chase.png,saunet,chase
926,s18-q42-im62-im88-impicker,42,62,88,62,18,2,False,000762-iternet-chase.png,000762-iternet_uni-chase.png,000762-iternet-chase.png,iternet,chase
927,s18-q1-im82-im214-impicker,1,82,214,214,18,2,False,000762-unet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
928,s18-q3-im82-im120-impicker,3,82,120,120,18,2,False,000762-unet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
929,s18-q28-im62-im177-impicker,28,62,177,177,18,2,False,000762-iternet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
930,s18-q34-im82-im177-impicker,34,82,177,82,18,2,False,000762-unet-chase.png,000762-vgan-chase.png,000762-unet-chase.png,unet,chase
931,s18-q16-im35-im156-impicker,16,35,156,35,18,2,True,000762-saunet-chase.png,000762-eswanet-chase.png,000762-saunet-chase.png,saunet,chase
932,s18-q25-im88-im177-impicker,25,88,177,177,18,2,False,000762-iternet_uni-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
933,s18-q30-im88-im156-impicker,30,88,156,156,18,2,False,000762-iternet_uni-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
934,s18-q6-im82-im120-impicker,6,82,120,120,18,2,True,000762-unet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
935,s18-q39-im35-im120-impicker,39,35,120,35,18,2,False,000762-saunet-chase.png,000762-vesselunet-chase.png,000762-saunet-chase.png,saunet,chase
936,s18-q40-im62-im120-impicker,40,62,120,120,18,2,False,000762-iternet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
937,s18-q19-im120-im156-impicker,19,120,156,120,18,2,False,000762-vesselunet-chase.png,000762-eswanet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
938,s18-q20-im82-im88-impicker,20,82,88,82,18,2,False,000762-unet-chase.png,000762-iternet_uni-chase.png,000762-unet-chase.png,unet,chase
939,s18-q17-im35-im62-impicker,17,35,62,35,18,2,True,000762-saunet-chase.png,000762-iternet-chase.png,000762-saunet-chase.png,saunet,chase
940,s18-q8-im35-im88-impicker,8,35,88,35,18,2,False,000762-saunet-chase.png,000762-iternet_uni-chase.png,000762-saunet-chase.png,saunet,chase
941,s18-q18-im35-im82-impicker,18,35,82,35,18,2,False,000762-saunet-chase.png,000762-unet-chase.png,000762-saunet-chase.png,saunet,chase
942,s18-q29-im120-im214-impicker,29,120,214,214,18,2,False,000762-vesselunet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
943,s18-q5-im120-im177-impicker,5,120,177,177,18,2,False,000762-vesselunet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
944,s18-q14-im62-im156-impicker,14,62,156,156,18,2,False,000762-iternet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
945,s18-q2-im82-im156-impicker,2,82,156,156,18,2,False,000762-unet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
946,s18-q21-im156-im177-impicker,21,156,177,177,18,2,False,000762-eswanet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
947,s18-q31-im35-im177-impicker,31,35,177,35,18,2,False,000762-saunet-chase.png,000762-vgan-chase.png,000762-saunet-chase.png,saunet,chase
948,s18-q32-im82-im156-impicker,32,82,156,156,18,2,True,000762-unet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
949,s18-q13-im177-im214-impicker,13,177,214,214,18,2,False,000762-vgan-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
950,s18-q15-im62-im214-impicker,15,62,214,214,18,2,False,000762-iternet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
951,s18-q33-im62-im120-impicker,33,62,120,120,18,2,True,000762-iternet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
952,s18-q41-im62-im156-impicker,41,62,156,156,18,2,True,000762-iternet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
953,s18-q27-im177-im214-impicker,27,177,214,214,18,2,True,000762-vgan-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
954,s18-q36-im88-im120-impicker,36,88,120,120,18,2,False,000762-iternet_uni-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
955,s18-q9-im62-im177-impicker,9,62,177,177,18,2,True,000762-iternet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
956,s18-q4-im120-im156-impicker,4,120,156,156,18,2,True,000762-vesselunet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
957,s18-q11-im62-im88-impicker,11,62,88,88,18,2,True,000762-iternet-chase.png,000762-iternet_uni-chase.png,000762-iternet_uni-chase.png,iternet_uni,chase
958,s18-q22-im35-im120-impicker,22,35,120,120,18,2,True,000762-saunet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
959,s18-q7-im120-im177-impicker,7,120,177,177,18,2,True,000762-vesselunet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
960,s18-q37-im62-im82-impicker,37,62,82,82,18,2,False,000762-iternet-chase.png,000762-unet-chase.png,000762-unet-chase.png,unet,chase
961,s18-q35-im88-im214-impicker,35,88,214,214,18,2,False,000762-iternet_uni-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
962,s18-q26-im82-im88-impicker,26,82,88,82,18,2,True,000762-unet-chase.png,000762-iternet_uni-chase.png,000762-unet-chase.png,unet,chase
963,s18-q23-im82-im214-impicker,23,82,214,214,18,2,True,000762-unet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
964,s18-q38-im35-im214-impicker,38,35,214,35,18,2,False,000762-saunet-chase.png,000762-laddernet-chase.png,000762-saunet-chase.png,saunet,chase
965,s18-q24-im156-im214-impicker,24,156,214,214,18,2,False,000762-eswanet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
966,s18-q10-im35-im62-impicker,10,35,62,35,18,1,False,000762-saunet-chase.png,000762-iternet-chase.png,000762-saunet-chase.png,saunet,chase
967,s18-q12-im35-im156-impicker,12,35,156,35,18,1,False,000762-saunet-chase.png,000762-eswanet-chase.png,000762-saunet-chase.png,saunet,chase
968,s18-q42-im62-im88-impicker,42,62,88,62,18,1,False,000762-iternet-chase.png,000762-iternet_uni-chase.png,000762-iternet-chase.png,iternet,chase
969,s18-q1-im82-im214-impicker,1,82,214,82,18,1,False,000762-unet-chase.png,000762-laddernet-chase.png,000762-unet-chase.png,unet,chase
970,s18-q3-im82-im120-impicker,3,82,120,82,18,1,False,000762-unet-chase.png,000762-vesselunet-chase.png,000762-unet-chase.png,unet,chase
971,s18-q28-im62-im177-impicker,28,62,177,177,18,1,False,000762-iternet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
972,s18-q34-im82-im177-impicker,34,82,177,177,18,1,False,000762-unet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
973,s18-q16-im35-im156-impicker,16,35,156,35,18,1,True,000762-saunet-chase.png,000762-eswanet-chase.png,000762-saunet-chase.png,saunet,chase
974,s18-q25-im88-im177-impicker,25,88,177,177,18,1,False,000762-iternet_uni-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
975,s18-q30-im88-im156-impicker,30,88,156,156,18,1,False,000762-iternet_uni-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
976,s18-q6-im82-im120-impicker,6,82,120,82,18,1,True,000762-unet-chase.png,000762-vesselunet-chase.png,000762-unet-chase.png,unet,chase
977,s18-q39-im35-im120-impicker,39,35,120,35,18,1,False,000762-saunet-chase.png,000762-vesselunet-chase.png,000762-saunet-chase.png,saunet,chase
978,s18-q40-im62-im120-impicker,40,62,120,120,18,1,False,000762-iternet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
979,s18-q19-im120-im156-impicker,19,120,156,120,18,1,False,000762-vesselunet-chase.png,000762-eswanet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
980,s18-q20-im82-im88-impicker,20,82,88,82,18,1,False,000762-unet-chase.png,000762-iternet_uni-chase.png,000762-unet-chase.png,unet,chase
981,s18-q17-im35-im62-impicker,17,35,62,35,18,1,True,000762-saunet-chase.png,000762-iternet-chase.png,000762-saunet-chase.png,saunet,chase
982,s18-q8-im35-im88-impicker,8,35,88,35,18,1,False,000762-saunet-chase.png,000762-iternet_uni-chase.png,000762-saunet-chase.png,saunet,chase
983,s18-q18-im35-im82-impicker,18,35,82,35,18,1,False,000762-saunet-chase.png,000762-unet-chase.png,000762-saunet-chase.png,saunet,chase
984,s18-q29-im120-im214-impicker,29,120,214,120,18,1,False,000762-vesselunet-chase.png,000762-laddernet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
985,s18-q5-im120-im177-impicker,5,120,177,120,18,1,False,000762-vesselunet-chase.png,000762-vgan-chase.png,000762-vesselunet-chase.png,vesselunet,chase
986,s18-q14-im62-im156-impicker,14,62,156,156,18,1,False,000762-iternet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
987,s18-q2-im82-im156-impicker,2,82,156,82,18,1,False,000762-unet-chase.png,000762-eswanet-chase.png,000762-unet-chase.png,unet,chase
988,s18-q21-im156-im177-impicker,21,156,177,177,18,1,False,000762-eswanet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
989,s18-q31-im35-im177-impicker,31,35,177,177,18,1,False,000762-saunet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
990,s18-q32-im82-im156-impicker,32,82,156,156,18,1,True,000762-unet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
991,s18-q13-im177-im214-impicker,13,177,214,177,18,1,False,000762-vgan-chase.png,000762-laddernet-chase.png,000762-vgan-chase.png,vgan,chase
992,s18-q15-im62-im214-impicker,15,62,214,214,18,1,False,000762-iternet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
993,s18-q33-im62-im120-impicker,33,62,120,120,18,1,True,000762-iternet-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
994,s18-q41-im62-im156-impicker,41,62,156,156,18,1,True,000762-iternet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
995,s18-q27-im177-im214-impicker,27,177,214,214,18,1,True,000762-vgan-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
996,s18-q36-im88-im120-impicker,36,88,120,120,18,1,False,000762-iternet_uni-chase.png,000762-vesselunet-chase.png,000762-vesselunet-chase.png,vesselunet,chase
997,s18-q9-im62-im177-impicker,9,62,177,177,18,1,True,000762-iternet-chase.png,000762-vgan-chase.png,000762-vgan-chase.png,vgan,chase
998,s18-q4-im120-im156-impicker,4,120,156,156,18,1,True,000762-vesselunet-chase.png,000762-eswanet-chase.png,000762-eswanet-chase.png,eswanet,chase
999,s18-q11-im62-im88-impicker,11,62,88,62,18,1,True,000762-iternet-chase.png,000762-iternet_uni-chase.png,000762-iternet-chase.png,iternet,chase
1000,s18-q22-im35-im120-impicker,22,35,120,35,18,1,True,000762-saunet-chase.png,000762-vesselunet-chase.png,000762-saunet-chase.png,saunet,chase
1001,s18-q7-im120-im177-impicker,7,120,177,120,18,1,True,000762-vesselunet-chase.png,000762-vgan-chase.png,000762-vesselunet-chase.png,vesselunet,chase
1002,s18-q37-im62-im82-impicker,37,62,82,82,18,1,False,000762-iternet-chase.png,000762-unet-chase.png,000762-unet-chase.png,unet,chase
1003,s18-q35-im88-im214-impicker,35,88,214,214,18,1,False,000762-iternet_uni-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
1004,s18-q26-im82-im88-impicker,26,82,88,82,18,1,True,000762-unet-chase.png,000762-iternet_uni-chase.png,000762-unet-chase.png,unet,chase
1005,s18-q23-im82-im214-impicker,23,82,214,214,18,1,True,000762-unet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
1006,s18-q38-im35-im214-impicker,38,35,214,35,18,1,False,000762-saunet-chase.png,000762-laddernet-chase.png,000762-saunet-chase.png,saunet,chase
1007,s18-q24-im156-im214-impicker,24,156,214,214,18,1,False,000762-eswanet-chase.png,000762-laddernet-chase.png,000762-laddernet-chase.png,laddernet,chase
1008,s18-q10-im35-im62-impicker,10,35,62,35,18,3,False,000762-saunet-chase.png,000762-iternet-chase.png,000762-saunet-chase.png,saunet,chase
1009,s18-q12-im35-im156-impicker,12,35,156,35,18,3,False,000762-saunet-chase.png,000762-eswanet-chase.png,000762-saunet-chase.png,saunet,chase
1010,s18-q42-im62-im88-impicker,42,62,88,62,18,3,False,000762-iternet-chase.png,000762-iternet_uni-chase.png,000762-iternet-chase.png,iternet,chase
